id,case_id,party_number,victim_role,victim_sex,victim_age,victim_degree_of_injury,victim_seating_position,victim_safety_equipment_1,victim_safety_equipment_2,victim_ejected
4528373,9059929,2,passenger,male,35,no injury,passenger seat 3,,,unknown
4529194,9060096,1,passenger,male,16,no injury,passenger seat 3,air bag deployed,lap/shoulder harness used,not ejected
4529195,9060096,2,driver,female,53,complaint of pain,driver,air bag not deployed,lap/shoulder harness used,not ejected
4530618,9060361,2,driver,male,23,complaint of pain,driver,air bag deployed,lap/shoulder harness used,not ejected
4531214,9060477,1,driver,male,31,complaint of pain,driver,air bag not deployed,lap/shoulder harness used,not ejected
4531925,9060615,2,passenger,male,1,other visible injury,passenger seat 6,air bag deployed,child restraint in vehicle used,not ejected
4532546,9060801,1,driver,male,60,complaint of pain,driver,,,unknown
4532547,9060801,2,driver,male,19,complaint of pain,driver,,,unknown
4532703,9060832,1,driver,male,60,possible injury,driver,air bag not deployed,lap/shoulder harness used,not ejected
4532846,9060860,1,passenger,male,0,no injury,position unknown,,,unknown
4532847,9060860,1,passenger,male,62,no injury,passenger seat 4,,,unknown
4532848,9060860,1,passenger,female,28,no injury,passenger seat 3,,,unknown
4532849,9060860,1,passenger,female,49,no injury,passenger seat 6,,,unknown
4532850,9060860,2,bicyclist,male,80,complaint of pain,position unknown,,,unknown
4532854,9060861,1,driver,male,26,other visible injury,driver,air bag not deployed,lap/shoulder harness used,not ejected
4532855,9060861,2,driver,male,28,complaint of pain,driver,air bag deployed,lap/shoulder harness used,not ejected
4533192,9060910,1,passenger,female,53,no injury,passenger seat 3,not required,"driver, motorcycle helmet not used",not ejected
4533193,9060910,2,driver,male,27,complaint of pain,driver,not required,"driver, motorcycle helmet not used",not ejected
4533215,9060913,1,passenger,female,16,other visible injury,passenger seat 6,air bag not deployed,lap/shoulder harness used,not ejected
4533216,9060913,1,passenger,female,15,complaint of pain,passenger seat 4,air bag not deployed,lap/shoulder harness used,not ejected
4533217,9060913,1,passenger,female,48,complaint of pain,passenger seat 3,air bag not deployed,lap/shoulder harness used,not ejected
4533286,9060925,2,pedestrian,male,68,other visible injury,position unknown,,,unknown
4533338,9060934,1,driver,female,21,other visible injury,driver,air bag deployed,lap/shoulder harness used,not ejected
4533339,9060934,2,driver,female,26,complaint of pain,driver,air bag not deployed,lap/shoulder harness used,not ejected
4533374,9060939,1,driver,male,35,complaint of pain,driver,air bag not deployed,"driver, motorcycle helmet used",not ejected
4533443,9060950,1,driver,male,63,complaint of pain,driver,air bag not deployed,lap/shoulder harness used,not ejected
4533444,9060950,2,driver,male,19,complaint of pain,driver,air bag not deployed,lap/shoulder harness used,not ejected
4533445,9060950,2,passenger,male,24,complaint of pain,passenger seat 3,air bag not deployed,lap/shoulder harness used,not ejected
4533446,9060950,2,passenger,male,24,complaint of pain,passenger seat 6,air bag not deployed,lap/shoulder harness used,not ejected
4533543,9060965,2,passenger,male,50,no injury,driver,air bag not deployed,lap/shoulder harness not used,not ejected
4533549,9060966,1,driver,female,33,complaint of pain,driver,air bag not deployed,lap/shoulder harness used,not ejected
4533550,9060966,1,passenger,male,59,no injury,passenger seat 3,air bag not deployed,lap/shoulder harness used,not ejected
4533603,9060973,2,pedestrian,male,32,complaint of pain,position unknown,,,unknown
4533630,9060977,2,bicyclist,male,14,complaint of pain,position unknown,"driver, motorcycle helmet used",,partially ejected
4533729,9060995,2,driver,male,57,complaint of pain,driver,air bag not deployed,lap/shoulder harness used,not ejected
4533755,9061000,2,driver,male,56,complaint of pain,driver,air bag not deployed,lap/shoulder harness used,not ejected
4533756,9061000,3,driver,male,42,complaint of pain,driver,air bag not deployed,lap/shoulder harness used,not ejected
4533851,9061017,1,passenger,male,29,no injury,passenger seat 6,air bag not deployed,shoulder harness used,not ejected
4533852,9061017,1,passenger,male,17,no injury,passenger seat 3,air bag not deployed,lap/shoulder harness used,not ejected
4533853,9061017,2,driver,male,40,complaint of pain,driver,air bag not deployed,lap/shoulder harness used,not ejected
4533854,9061017,3,driver,female,36,complaint of pain,driver,air bag not deployed,lap/shoulder harness used,not ejected
4533954,9061031,1,driver,female,20,other visible injury,driver,air bag deployed,lap/shoulder harness used,not ejected
4534032,9061043,2,driver,male,18,complaint of pain,driver,air bag deployed,lap/shoulder harness used,not ejected
4534033,9061043,2,passenger,male,18,complaint of pain,passenger seat 3,air bag deployed,lap/shoulder harness used,not ejected
4534066,9061050,1,driver,male,22,complaint of pain,driver,air bag not deployed,lap/shoulder harness used,not ejected
4534127,9061063,1,driver,male,30,other visible injury,driver,not required,"driver, motorcycle helmet used",not ejected
4534136,9061066,2,passenger,female,70,complaint of pain,passenger seat 4,other,lap belt used,unknown
4534137,9061066,2,passenger,male,67,complaint of pain,passenger seat 6,other,lap/shoulder harness used,unknown
4534181,9061073,2,driver,male,27,complaint of pain,driver,air bag deployed,lap/shoulder harness used,not ejected
4534211,9061079,1,driver,male,38,other visible injury,driver,air bag not deployed,lap/shoulder harness used,not ejected
4534212,9061079,2,driver,female,62,complaint of pain,driver,air bag deployed,lap/shoulder harness used,not ejected
4534332,9061101,2,driver,male,43,other visible injury,driver,air bag deployed,lap/shoulder harness used,not ejected
4534367,9061106,1,driver,female,25,complaint of pain,driver,air bag not deployed,lap/shoulder harness used,not ejected
4534368,9061106,1,passenger,female,2,no injury,passenger seat 6,air bag not deployed,child restraint in vehicle used,not ejected
4534673,9061163,1,passenger,female,22,no injury,passenger seat 3,air bag deployed,lap/shoulder harness used,not ejected
4534934,9061211,2,passenger,male,9,no injury,passenger seat 4,air bag not deployed,lap/shoulder harness used,not ejected
4534935,9061211,2,passenger,male,1,no injury,passenger seat 6,air bag not deployed,child restraint in vehicle used,not ejected
4534972,9061218,1,driver,male,50,complaint of pain,driver,air bag not deployed,lap/shoulder harness used,not ejected
4535336,9061274,1,driver,female,48,complaint of pain,driver,air bag deployed,lap/shoulder harness used,not ejected
4535337,9061274,2,driver,male,59,other visible injury,driver,air bag deployed,lap/shoulder harness used,not ejected
4535368,9061281,2,pedestrian,,24,other visible injury,position unknown,,,unknown
4535454,9061294,1,passenger,female,0,no injury,passenger seat 3,air bag not deployed,lap/shoulder harness used,not ejected
4535455,9061294,2,bicyclist,female,29,other visible injury,position unknown,,"driver, motorcycle helmet not used",fully ejected
4535464,9061295,1,driver,male,27,other visible injury,driver,air bag deployed,lap/shoulder harness used,not ejected
4535465,9061295,2,passenger,female,31,no injury,passenger seat 3,air bag not deployed,lap/shoulder harness used,not ejected
4535577,9061314,1,passenger,female,52,no injury,passenger seat 3,air bag not deployed,lap/shoulder harness used,not ejected
4535578,9061314,1,passenger,female,77,no injury,passenger seat 4,air bag not deployed,lap/shoulder harness used,not ejected
4535579,9061314,1,passenger,female,50,no injury,passenger seat 6,air bag not deployed,lap/shoulder harness used,not ejected
4535580,9061314,1,passenger,male,56,no injury,rear occupant of truck or van,air bag not deployed,lap/shoulder harness used,not ejected
4535581,9061314,2,bicyclist,male,31,other visible injury,position unknown,,,not ejected
4535681,9061329,1,passenger,male,12,no injury,passenger seat 3,air bag not deployed,lap/shoulder harness used,not ejected
4535682,9061329,2,pedestrian,female,34,severe injury,position unknown,,,not ejected
4535736,9061338,1,driver,female,55,complaint of pain,driver,air bag not deployed,lap/shoulder harness used,not ejected
4535846,9061355,1,driver,female,39,complaint of pain,driver,air bag deployed,lap/shoulder harness used,not ejected
4535847,9061355,2,driver,female,21,complaint of pain,driver,air bag deployed,lap/shoulder harness used,not ejected
4535868,9061359,2,driver,female,48,complaint of pain,driver,air bag not deployed,lap/shoulder harness used,not ejected
4535899,9061364,1,driver,male,25,complaint of pain,driver,air bag not deployed,lap/shoulder harness used,not ejected
4535900,9061364,2,driver,male,22,complaint of pain,driver,air bag not deployed,lap/shoulder harness used,not ejected
4535906,9061365,2,driver,female,67,complaint of pain,driver,air bag not deployed,lap/shoulder harness used,not ejected
4535927,9061368,1,driver,female,35,complaint of pain,driver,air bag not deployed,lap/shoulder harness used,not ejected
4535986,9061378,1,driver,male,35,complaint of pain,driver,air bag not deployed,lap belt used,not ejected
4535987,9061378,2,driver,female,25,complaint of pain,driver,air bag not deployed,lap belt used,not ejected
4535990,9061379,2,driver,female,41,complaint of pain,driver,air bag not deployed,lap/shoulder harness used,not ejected
4536022,9061384,2,driver,female,23,complaint of pain,driver,air bag deployed,lap/shoulder harness used,not ejected
4536079,9061392,2,passenger,male,70,complaint of pain,passenger seat 3,air bag deployed,lap/shoulder harness used,not ejected
4536232,9061413,2,pedestrian,male,24,other visible injury,position unknown,,,unknown
4536399,9061439,2,pedestrian,female,34,complaint of pain,position unknown,,,not ejected
4536400,9061439,3,pedestrian,male,5,complaint of pain,position unknown,,,not ejected
4536468,9061454,1,passenger,female,21,no injury,passenger seat 2,air bag deployed,lap/shoulder harness used,not ejected
4536793,9061527,2,pedestrian,female,61,complaint of pain,position unknown,,,not ejected
4536823,9061533,1,passenger,male,36,no injury,passenger seat 3,air bag not deployed,lap belt used,unknown
4536857,9061539,1,driver,male,20,complaint of pain,driver,air bag deployed,lap/shoulder harness used,not ejected
4536896,9061547,2,passenger,male,15,complaint of pain,passenger seat 4,air bag not deployed,lap/shoulder harness used,not ejected
4536897,9061547,2,passenger,male,10,complaint of pain,passenger seat 5,air bag not deployed,lap/shoulder harness used,not ejected
4536898,9061547,2,passenger,female,15,complaint of pain,passenger seat 6,air bag not deployed,lap/shoulder harness used,not ejected
4536899,9061547,2,passenger,male,12,complaint of pain,station wagon rear,air bag not deployed,lap/shoulder harness used,not ejected
4536900,9061547,2,passenger,male,12,complaint of pain,rear occupant of truck or van,air bag not deployed,lap/shoulder harness used,not ejected
4536901,9061547,2,passenger,male,48,no injury,passenger seat 3,air bag not deployed,lap/shoulder harness used,not ejected
4536902,9061547,2,passenger,male,9,no injury,position unknown,air bag not deployed,lap/shoulder harness used,not ejected
4537243,9061606,2,passenger,female,28,no injury,passenger seat 3,air bag deployed,lap/shoulder harness used,unknown
4537714,9061697,2,pedestrian,female,33,complaint of pain,,,,
4537765,9061705,1,driver,male,27,other visible injury,driver,air bag deployed,lap/shoulder harness used,not ejected
4537766,9061705,2,driver,male,26,other visible injury,driver,air bag deployed,lap/shoulder harness used,not ejected
4537912,9061733,2,driver,female,20,complaint of pain,driver,air bag not deployed,lap/shoulder harness used,
4538154,9061780,2,pedestrian,male,41,complaint of pain,position unknown,,,unknown
4538331,9061814,2,passenger,female,14,no injury,passenger seat 6,air bag not deployed,lap/shoulder harness used,not ejected
4538332,9061814,2,passenger,female,15,no injury,passenger seat 3,air bag not deployed,lap/shoulder harness used,not ejected
4538812,9061907,1,driver,female,27,other visible injury,driver,air bag deployed,lap/shoulder harness used,not ejected
4538813,9061907,2,driver,male,51,complaint of pain,driver,air bag deployed,lap/shoulder harness used,not ejected
4538995,9061936,2,passenger,female,44,no injury,passenger seat 3,air bag not deployed,lap/shoulder harness used,not ejected
4538996,9061936,2,passenger,female,12,no injury,passenger seat 6,air bag not deployed,lap/shoulder harness used,not ejected
